Team1_Team2,Team1_FG_Scored,Team1_FG_Attempted,Team1_FG_Percent,Team2_FG_Scored,Team2_FG_Attempted,Team2_FG_Percent,Team1_2P_Scored,Team1_2P_Attempted,Team1_2P_Percent,Team2_2P_Scored,Team2_2P_Attempted,Team2_2P_Percent,Team1_3P_Scored,Team1_3P_Attempted,Team1_3P_Percent,Team2_3P_Scored,Team2_3P_Attempted,Team2_3P_Percent,Team1_eFG%,Team2_eFG%,Team1_FT_Scored,Team1_FT_Attempted,Team1_FT_Percent,Team2_FT_Scored,Team2_FT_Attempted,Team2_FT_Percent,Team1_ORB,Team2_ORB,Team1_DRB,Team2_DRB,Team1_AST,Team2_AST,Team1_STL,Team2_STL,Team1_BLK,Team2_BLK,Team1_TOV,Team2_TOV,Team1_PF,Team2_PF,Team1_PTS,Team2_PTS,Location,Year,Team 1 Home or Away,Team 2 Home or Away
Evansville_Tennessee-Martin,26,61,42.6,31,66,47,11,27,40.7,21,45,46.7,15,34,44.1,10,21,47.6,54.9,54.5,20,29,69,21,28,75,11,9,30,29,19,14,4,8,5,4,19,15,23,23,87,93,Skyhawk Arena,2021,-1,-1
NonDivI-Bethel(TN)_Tennessee-Martin,21,66,31.8,30,67,44.8,18,49,36.7,22,45,48.9,3,17,17.6,8,22,36.4,34.1,50.7,15,21,71.4,27,34,79.4,19,16,23,30,16,14,1,9,2,11,20,9,25,18,60,95,Skyhawk Arena,2021,-1,-1
Tennessee-Martin_SoutheastMissouri,25,57,43.9,23,51,45.1,18,40,45,14,24,58.3,7,17,41.2,9,27,33.3,50,53.9,12,17,70.6,12,19,63.2,8,6,25,26,12,17,6,5,2,3,9,11,17,18,69,67,Show Me Center,2021,-1,-1
WesternIllinois_Tennessee-Martin,29,58,50,18,52,34.6,19,35,54.3,11,29,37.9,10,23,43.5,7,23,30.4,58.6,41.3,13,25,52,20,27,74.1,12,8,29,24,13,12,7,6,5,2,13,14,22,21,81,63,Skyhawk Arena,2021,away,away
Tennessee-Martin_OleMiss,17,56,30.4,35,59,59.3,11,36,30.6,26,37,70.3,6,20,30,9,22,40.9,35.7,66.9,3,65,0,11,16,68.8,7,12,14,33,10,25,7,7,3,5,20,16,14,13,43,90,The Pavilion at Ole Miss,2021,away,away
Tennessee-Martin_JacksonvilleState,26,66,39.4,27,57,47.4,18,45,40,19,36,52.8,8,21,38.1,8,21,38.1,45.5,54.4,10,17,58.8,18,21,85.7,13,8,24,30,15,16,5,6,1,3,8,11,16,17,70,80,Pete Mathews Coliseum,2021,away,home
Tennessee-Martin_TennesseeState,23,54,42.6,25,46,54.3,19,37,51.4,16,27,59.3,4,17,23.5,9,19,47.4,46.3,64.1,12,16,75,15,25,60,9,5,21,23,10,18,7,6,1,5,18,18,23,19,62,74,Gentry Center,2021,away,away
MurrayState_Tennessee-Martin,30,56,53.6,18,54,33.3,20,30,66.7,14,34,41.2,10,26,38.5,4,20,20,62.5,37,9,15,60,17,20,85,11,13,24,18,22,10,8,10,4,2,16,18,18,14,79,57,Skyhawk Arena,2021,away,away
Tennessee-Martin_EasternKentucky,25,59,42.4,42,70,60,23,45,51.1,22,33,66.7,2,14,14.3,20,37,54.1,44.1,74.3,21,26,80.8,9,10,90,17,11,17,17,11,21,6,12,4,1,22,12,15,23,73,113,McBrayer Arena,2021,away,away
SoutheastMissouri_Tennessee-Martin,24,49,49,25,50,50,16,26,61.5,15,32,46.9,8,23,34.8,10,18,55.6,57.1,60,10,17,58.8,9,11,81.8,7,3,23,20,17,15,5,10,0,1,15,14,13,17,66,69,Skyhawk Arena,2021,-1,-1
SIUE_Tennessee-Martin,26,50,52,23,66,34.8,17,27,63,19,42,45.2,9,23,39.1,4,24,16.7,61,37.9,15,19,78.9,10,15,66.7,9,18,28,18,20,9,4,5,10,2,14,9,16,20,76,60,Skyhawk Arena,2021,-1,-1
JacksonvilleState_Tennessee-Martin,27,60,45,25,59,42.4,16,36,44.4,12,33,36.4,11,24,45.8,13,26,50,54.2,53.4,17,27,63,7,10,70,17,12,25,21,18,15,7,3,3,7,9,14,11,18,82,70,Skyhawk Arena,2021,away,away
TennesseeTech_Tennessee-Martin,22,51,43.1,24,61,39.3,13,24,54.2,16,36,44.4,9,27,33.3,8,25,32,52,45.9,11,17,64.7,10,14,71.4,9,13,26,23,15,16,4,5,3,1,12,8,14,15,64,66,Skyhawk Arena,2021,away,away
AustinPeay_Tennessee-Martin,27,59,45.8,27,55,49.1,22,37,59.5,16,32,50,5,22,22.7,11,23,47.8,50,59.1,16,20,80,11,11,100,16,7,21,19,14,18,7,3,1,2,9,12,13,21,75,76,Skyhawk Arena,2021,away,away
Tennessee-Martin_AustinPeay,16,48,33.3,23,57,40.4,12,32,37.5,14,39,35.9,4,16,25,9,18,50,37.5,48.2,14,20,70,16,19,84.2,10,14,23,25,6,11,8,9,4,0,18,14,20,17,50,71,Winfield Dunn Center,2021,away,away
Tennessee-Martin_MurrayState,18,53,34,30,55,54.5,11,30,36.7,22,33,66.7,7,23,30.4,8,22,36.4,40.6,61.8,12,19,63.2,16,24,66.7,7,10,20,33,3,16,5,8,3,3,14,10,20,19,55,84,CFSB Center,2021,away,home
EasternKentucky_Tennessee-Martin,31,57,54.4,28,61,45.9,24,40,60,19,37,51.4,7,17,41.2,9,24,37.5,60.5,53.3,20,31,64.5,7,13,53.8,11,12,24,22,15,16,12,5,3,3,12,17,16,22,89,72,Skyhawk Arena,2021,away,away
Tennessee-Martin_SIUE,22,56,39.3,21,43,48.8,18,36,50,18,31,58.1,4,20,20,3,12,25,42.9,52.3,5,12,41.7,21,31,67.7,6,4,22,31,12,13,11,5,0,4,17,20,23,13,53,66,Vadalabene Center,2021,-1,-1
Chattanooga_TennesseeTech,20,65,30.8,22,52,42.3,17,44,38.6,19,37,51.4,3,21,14.3,3,15,20,33.1,45.2,19,22,86.4,7,15,46.7,12,6,28,35,4,11,13,3,2,8,10,20,15,18,62,54,Hooper Eblen Center,2021,away,away
TennesseeTech_WesternCarolina,29,65,44.6,26,67,38.8,22,39,56.4,16,36,44.4,7,26,26.9,10,31,32.3,50,46.3,10,15,66.7,14,22,63.6,10,13,31,27,13,13,9,5,2,3,19,17,24,11,75,76,Ramsey Center,2021,away,home
JacksonvilleState_TennesseeTech,24,50,48,25,56,44.6,17,26,65.4,19,37,51.4,7,24,29.2,6,19,31.6,55,50,18,24,75,11,15,73.3,8,10,24,20,20,20,4,8,5,3,14,13,15,18,73,67,Hooper Eblen Center,2021,away,away
TennesseeTech_JacksonvilleState,18,54,33.3,30,57,52.6,12,25,48,19,28,67.9,6,29,20.7,11,29,37.9,38.9,62.3,8,98,8.9,3,65,0,6,6,23,30,7,17,10,12,1,4,19,18,11,12,50,74,Pete Mathews Coliseum,2021,away,home
TennesseeTech_Tennessee,18,58,31,42,72,58.3,11,32,34.4,33,53,62.3,7,26,26.9,9,19,47.4,37.1,64.6,6,96,6.7,10,14,71.4,6,12,20,33,9,28,3,8,2,8,15,7,17,10,49,103,Thompson-Boling Arena,2021,away,away
TennesseeTech_WesternKentucky,26,58,44.8,30,65,46.2,20,40,50,21,41,51.2,6,18,33.3,9,24,37.5,50,53.1,10,14,71.4,19,22,86.4,6,12,26,29,13,18,4,6,2,1,15,9,20,16,68,88,E. A. Diddle Arena,2021,away,home
SoutheastMissouri_TennesseeTech,24,54,44.4,25,52,48.1,17,34,50,19,29,65.5,7,20,35,6,23,26.1,50.9,53.8,8,14,57.1,16,25,64,6,8,24,27,16,16,5,12,1,4,19,17,19,18,63,72,Hooper Eblen Center,2021,-1,-1
TennesseeTech_EasternKentucky,28,58,48.3,35,74,47.3,13,27,48.1,19,37,51.4,15,31,48.4,16,37,43.2,61.2,58.1,9,12,75,4,75,7.1,5,12,28,24,20,26,5,5,0,3,16,10,13,15,80,90,McBrayer Arena,2021,away,away
TennesseeState_TennesseeTech,25,56,44.6,25,54,46.3,21,37,56.8,15,28,53.6,4,19,21.1,10,26,38.5,48.2,55.6,17,23,73.9,14,22,63.6,4,11,22,30,9,17,8,6,0,3,12,20,17,15,71,74,Hooper Eblen Center,2021,away,away
TennesseeTech_AustinPeay,23,41,56.1,31,64,48.4,15,19,78.9,23,41,56.1,8,22,36.4,8,23,34.8,65.9,54.7,15,22,68.2,2,54,0,7,13,23,16,8,18,4,5,1,2,18,8,15,23,69,72,Winfield Dunn Center,2021,away,away
TennesseeTech_MurrayState,21,56,37.5,25,58,43.1,15,28,53.6,14,26,53.8,6,28,21.4,11,32,34.4,42.9,52.6,15,22,68.2,11,15,73.3,14,10,27,27,9,21,3,2,2,5,9,7,14,15,63,72,CFSB Center,2021,away,home
TennesseeTech_SoutheastMissouri,22,53,41.5,22,45,48.9,15,35,42.9,16,30,53.3,7,18,38.9,6,15,40,48.1,55.6,13,17,76.5,18,19,94.7,12,4,20,21,14,17,8,5,2,2,15,18,15,17,64,68,Show Me Center,2021,-1,-1
SIUE_TennesseeTech,31,53,58.5,27,62,43.5,19,33,57.6,22,42,52.4,12,20,60,5,20,25,69.8,47.6,7,97,7.8,4,75,7.1,3,8,29,21,25,18,6,8,4,2,16,13,9,10,81,63,Hooper Eblen Center,2021,-1,-1
EasternKentucky_TennesseeTech,31,55,56.4,26,59,44.1,19,32,59.4,20,32,62.5,12,23,52.2,6,27,22.2,67.3,49.2,9,15,60,14,23,60.9,5,12,25,24,26,19,8,14,3,4,18,17,17,13,83,72,Hooper Eblen Center,2021,away,away
TennesseeTech_TennesseeState,31,57,54.4,32,60,53.3,19,32,59.4,21,35,60,12,25,48,11,25,44,64.9,62.5,12,17,70.6,16,18,88.9,10,6,23,19,16,24,2,11,3,2,20,11,14,13,86,91,Gentry Center,2021,away,away
AustinPeay_TennesseeTech,31,65,47.7,31,55,56.4,26,45,57.8,20,33,60.6,5,20,25,11,22,50,51.5,66.4,9,12,75,8,12,66.7,13,7,20,23,18,21,7,10,3,2,18,19,15,15,76,81,Hooper Eblen Center,2021,away,away
MurrayState_TennesseeTech,24,54,44.4,27,64,42.2,17,35,48.6,17,38,44.7,7,19,36.8,10,26,38.5,50.9,50,6,12,50,7,88,7.5,10,12,26,24,18,19,4,6,4,2,17,11,13,16,61,71,Hooper Eblen Center,2021,away,away
California_OregonState,23,58,39.7,26,58,44.8,17,33,51.5,21,47,44.7,6,25,24,5,11,45.5,44.8,49.1,11,14,78.6,14,22,63.6,7,13,25,30,9,14,8,5,3,3,12,13,20,14,63,71,Gill Coliseum,2021,away,home
NonDivI-NorthwestUniversity_California,25,66,37.9,31,61,50.8,18,41,43.9,25,41,61,7,25,28,6,20,30,43.2,55.7,4,14,28.6,18,31,58.1,7,13,26,41,14,19,10,8,1,3,12,15,26,19,61,86,Gill Coliseum,2021,-1,-1
Nicholls_California,20,60,33.3,20,50,40,14,41,34.1,10,24,41.7,6,19,31.6,10,26,38.5,38.3,50,3,65,0,10,15,66.7,12,9,25,29,9,12,10,7,4,3,18,20,20,11,49,60,Haas Pavilion,2021,away,home
California_UCLA,22,49,44.9,30,50,60,13,23,56.5,22,36,61.1,9,26,34.6,8,14,57.1,54.1,68,3,56,0,8,15,53.3,3,6,19,25,11,23,3,6,0,0,15,11,18,10,56,76,Pauley Pavilion,2021,away,home
California_Pepperdine,21,53,39.6,29,57,50.9,16,29,55.2,17,31,54.8,5,24,20.8,12,26,46.2,44.3,61.4,15,21,71.4,4,58,0,11,5,24,23,10,21,6,9,1,3,15,12,16,19,62,74,Firestone Fieldhouse,2021,away,home
SanFrancisco_California,23,49,46.9,25,53,47.2,13,26,50,19,38,50,10,23,43.5,6,15,40,57.1,52.8,14,18,77.8,16,23,69.6,4,5,27,25,14,17,4,6,2,2,11,7,22,15,70,72,Haas Pavilion,2021,away,home
SeattleUniversity_California,27,60,45,25,53,47.2,22,37,59.5,19,34,55.9,5,23,21.7,6,19,31.6,49.2,52.8,6,61,0,14,21,66.7,9,9,23,23,14,13,4,3,1,2,8,10,18,11,65,70,Haas Pavilion,2021,-1,-1
California_Oregon,21,47,44.7,28,61,45.9,11,22,50,17,35,48.6,10,25,40,11,26,42.3,55.3,54.9,17,22,77.3,15,21,71.4,5,10,27,25,10,11,2,9,0,3,17,9,21,19,69,82,Matthew Knight Arena,2021,away,home
WashingtonState_California,23,52,44.2,20,58,34.5,16,34,47.1,15,37,40.5,7,18,38.9,5,21,23.8,51,38.8,18,23,78.3,15,22,68.2,11,7,34,21,11,12,5,8,3,2,15,7,19,20,71,60,Haas Pavilion,2021,away,home
Washington_California,26,50,52,31,56,55.4,17,32,53.1,20,30,66.7,9,18,50,11,26,42.3,61,65.2,17,21,81,11,18,61.1,8,7,24,17,11,19,5,5,1,2,15,9,16,19,78,84,Haas Pavilion,2021,away,home
California_Colorado,21,49,42.9,33,60,55,14,30,46.7,21,39,53.8,7,19,36.8,12,21,57.1,50,65,11,17,64.7,11,14,78.6,5,6,23,25,11,18,3,6,6,0,16,7,14,17,60,89,CU Events Center,2021,away,home
California_Utah,25,53,47.2,21,51,41.2,17,29,58.6,15,28,53.6,8,24,33.3,6,23,26.1,54.7,47.1,14,19,73.7,15,16,93.8,8,8,22,24,12,16,6,4,3,2,12,17,17,19,72,63,Jon M. Huntsman Center,2021,away,home
UCLA_California,24,52,46.2,21,53,39.6,20,42,47.6,11,31,35.5,4,10,40,10,22,45.5,50,49.1,9,12,75,5,77,1.4,9,3,29,20,10,12,5,5,4,2,14,10,11,13,61,57,Haas Pavilion,2021,away,home
USC_California,24,58,41.4,24,58,41.4,17,43,39.5,17,36,47.2,7,15,46.7,7,22,31.8,47.4,47.4,21,27,77.8,13,18,72.2,17,11,25,20,12,10,5,3,4,6,10,10,17,23,76,68,Haas Pavilion,2021,away,home
California_ArizonaState,24,61,39.3,28,56,50,17,37,45.9,25,42,59.5,7,24,29.2,3,14,21.4,45.1,52.7,13,18,72.2,13,20,65,15,5,28,24,14,14,2,8,1,7,15,10,17,16,68,72,Desert Financial Arena,2021,away,home
California_Arizona,18,47,38.3,27,52,51.9,11,25,44,21,39,53.8,7,22,31.8,6,13,46.2,45.7,57.7,7,11,63.6,11,18,61.1,6,9,17,24,8,17,3,8,2,4,16,12,17,14,50,71,McKale Center,2021,away,home
Stanford_California,26,48,54.2,18,50,36,22,36,61.1,12,28,42.9,4,12,33.3,6,22,27.3,58.3,42,14,24,58.3,13,15,86.7,4,7,26,21,12,11,8,3,2,2,12,16,16,19,70,55,Haas Pavilion,2021,away,home
California_Stanford,23,61,37.7,28,48,58.3,15,37,40.5,26,39,66.7,8,24,33.3,2,92,2.2,44.3,60.4,16,19,84.2,18,30,60,11,4,20,28,12,9,3,6,0,5,10,11,20,16,70,76,Maples Pavilion,2021,away,home
Utah_California,24,47,51.1,28,54,51.9,17,32,53.1,20,32,62.5,7,15,46.7,8,22,36.4,58.5,59.3,21,27,77.8,11,13,84.6,5,10,16,21,11,11,4,5,5,1,9,14,13,23,76,75,Haas Pavilion,2021,away,home
Colorado_California,22,55,40,22,55,40,19,40,47.5,15,33,45.5,3,15,20,7,22,31.8,42.7,46.4,15,21,71.4,20,28,71.4,9,11,28,29,5,13,5,6,2,4,10,7,19,20,62,71,Haas Pavilion,2021,away,home
California_WashingtonState,18,50,36,30,58,51.7,13,33,39.4,18,35,51.4,5,17,29.4,12,23,52.2,41,62.1,10,17,58.8,10,15,66.7,7,11,19,28,11,22,2,6,3,4,11,7,18,16,51,82,Friel Court,2021,away,away
California_Washington,16,60,26.7,21,49,42.9,13,43,30.2,13,26,50,3,17,17.6,8,23,34.8,29.2,51,16,27,59.3,12,16,75,15,4,25,34,4,9,2,2,3,7,10,14,15,22,51,62,Alaska Airlines Arena,2021,away,away
OregonState_California,22,45,48.9,19,46,41.3,22,35,62.9,17,29,58.6,0,10,0,2,17,11.8,48.9,43.5,15,17,88.2,17,19,89.5,5,8,20,19,9,10,4,2,4,4,10,12,16,17,59,57,Haas Pavilion,2021,away,home
Oregon_California,29,55,52.7,24,53,45.3,23,40,57.5,17,34,50,6,15,40,7,19,36.8,58.2,51.9,10,13,76.9,8,11,72.7,6,7,23,22,11,14,9,2,1,1,8,11,11,13,74,63,Haas Pavilion,2021,away,home
SouthDakota_Colorado,20,60,33.3,30,73,41.1,17,40,42.5,20,48,41.7,3,20,15,10,25,40,35.8,47.9,18,24,75,14,15,93.3,14,16,28,29,9,20,2,4,7,5,13,8,16,22,61,84,Bramlage Coliseum,2021,away,away
Colorado_Tennessee,16,48,33.3,19,53,35.8,11,26,42.3,12,34,35.3,5,22,22.7,7,19,36.8,38.5,42.5,10,12,83.3,11,15,73.3,12,11,26,21,10,12,5,12,0,1,23,15,17,15,47,56,Thompson-Boling Arena,2021,away,away
Omaha_Colorado,19,61,31.1,31,62,50,14,44,31.8,20,36,55.6,5,17,29.4,11,26,42.3,35.2,58.9,6,96,6.7,18,22,81.8,7,8,25,37,14,18,3,4,1,2,15,9,22,15,49,91,CU Events Center,2021,away,home
Washington_Colorado,27,63,42.9,29,60,48.3,23,45,51.1,21,40,52.5,4,18,22.2,8,20,40,46,55,11,16,68.8,26,28,92.9,9,12,19,31,10,21,7,2,3,2,9,7,20,19,69,92,T-Mobile Arena,2021,away,away
Colorado_GrandCanyon,24,48,50,27,53,50.9,16,31,51.6,22,33,66.7,8,17,47.1,5,20,25,58.3,55.7,18,21,85.7,5,86,2.5,3,11,17,22,10,15,7,2,2,1,7,17,15,17,74,64,T-Mobile Arena,2021,away,away
Colorado_Arizona,24,55,43.6,30,57,52.6,12,29,41.4,22,40,55,12,26,46.2,8,17,47.1,54.5,59.6,14,17,82.4,20,27,74.1,10,9,20,22,14,20,5,4,2,2,13,8,22,17,74,88,McKale Center,2021,away,home
Colorado_USC,25,60,41.7,23,60,38.3,17,38,44.7,14,36,38.9,8,22,36.4,9,24,37.5,48.3,45.8,14,16,87.5,7,10,70,11,12,27,24,12,13,6,7,2,3,11,15,16,16,72,62,Galen Center,2021,away,home
Colorado_UCLA,23,53,43.4,25,53,47.2,17,30,56.7,22,38,57.9,6,23,26.1,3,15,20,49.1,50,10,13,76.9,12,14,85.7,9,9,20,22,9,13,5,4,1,1,13,14,14,13,62,65,Pauley Pavilion,2021,away,home
Oregon_Colorado,29,60,48.3,29,63,46,22,41,53.7,22,37,59.5,7,19,36.8,7,26,26.9,54.2,51.6,7,10,70,14,15,93.3,6,13,22,27,8,12,6,5,2,4,14,13,16,17,72,79,CU Events Center,2021,away,home
Colorado_Utah,21,60,35,26,58,44.8,16,41,39,22,39,56.4,5,19,26.3,4,19,21.1,39.2,48.3,18,24,75,2,11,18.2,15,4,34,27,11,13,2,5,4,4,10,9,14,21,65,58,Jon M. Huntsman Center,2021,away,home
Stanford_Colorado,22,60,36.7,28,68,41.2,17,42,40.5,19,41,46.3,5,18,27.8,9,27,33.3,40.8,47.8,15,15,100,12,13,92.3,10,14,26,28,7,16,5,6,4,5,15,10,13,13,64,77,CU Events Center,2021,away,home
Colorado_Washington,32,69,46.4,28,57,49.1,31,51,60.8,16,32,50,1,18,5.6,12,25,48,47.1,59.6,15,19,78.9,16,18,88.9,15,10,19,20,12,9,5,1,6,5,5,10,19,16,80,84,Alaska Airlines Arena,2021,away,away
Colorado_WashingtonState,26,52,50,22,52,42.3,20,38,52.6,15,36,41.7,6,14,42.9,7,16,43.8,55.8,49,12,15,80,8,10,80,5,7,25,24,15,9,4,6,6,2,11,15,13,17,70,59,Friel Court,2021,away,away
WashingtonState_Colorado,22,52,42.3,20,44,45.5,15,32,46.9,10,27,37,7,20,35,10,17,58.8,49,56.8,7,97,7.8,20,23,87,10,5,19,22,7,16,5,8,5,5,15,13,21,14,58,70,CU Events Center,2021,away,home
Utah_Colorado,26,52,50,28,61,45.9,17,32,53.1,15,33,45.5,9,20,45,13,28,46.4,58.7,56.6,16,19,84.2,5,68,3.3,5,8,26,22,14,17,3,5,2,3,11,10,12,20,77,74,CU Events Center,2021,away,home
Arizona_Colorado,27,55,49.1,29,52,55.8,20,38,52.6,18,32,56.2,7,17,41.2,11,20,55,55.5,66.3,18,23,78.3,13,17,76.5,11,5,18,17,18,15,6,6,2,2,9,11,15,21,79,82,CU Events Center,2021,away,home
OregonState_Colorado,18,55,32.7,29,52,55.8,14,39,35.9,24,39,61.5,4,16,25,5,13,38.5,36.4,60.6,9,16,56.2,15,21,71.4,12,6,21,28,7,18,3,7,1,5,20,13,17,17,49,78,CU Events Center,2021,away,home
Colorado_Stanford,28,57,49.1,19,48,39.6,20,38,52.6,16,33,48.5,8,19,42.1,3,15,20,56.1,42.7,5,68,3.3,10,11,90.9,6,4,26,19,14,8,4,4,1,5,11,12,14,9,69,51,Maples Pavilion,2021,away,home
Colorado_Oregon,21,61,34.4,23,53,43.4,15,34,44.1,19,36,52.8,6,27,22.2,4,17,23.5,39.3,47.2,8,98,8.9,10,15,66.7,16,6,27,23,8,5,6,11,1,5,17,14,16,12,56,60,Matthew Knight Arena,2021,away,home
Colorado_OregonState,19,43,44.2,21,58,36.2,15,25,60,15,36,41.7,4,18,22.2,6,22,27.3,48.8,41.4,19,22,86.4,9,12,75,8,12,26,18,8,14,6,6,0,1,16,13,16,17,61,57,Gill Coliseum,2021,away,home
USC_Colorado,23,60,38.3,27,57,47.4,18,44,40.9,15,35,42.9,5,16,31.2,12,22,54.5,42.5,57.9,11,18,61.1,14,15,93.3,13,8,21,27,7,20,4,7,3,3,12,11,15,17,62,80,CU Events Center,2021,away,home
UCLA_Colorado,21,46,45.7,25,54,46.3,16,33,48.5,20,39,51.3,5,13,38.5,5,15,33.3,51.1,50.9,14,19,73.7,15,18,83.3,8,7,23,19,9,9,3,4,1,2,14,6,17,14,61,70,CU Events Center,2021,away,home
ArizonaState_Colorado,20,58,34.5,26,57,45.6,13,39,33.3,20,38,52.6,7,19,36.8,6,19,31.6,40.5,50.9,14,16,87.5,17,19,89.5,8,12,20,32,9,12,6,4,2,3,11,13,18,15,61,75,CU Events Center,2021,away,home
Georgetown_Colorado,23,58,39.7,34,56,60.7,15,34,44.1,18,31,58.1,8,24,33.3,16,25,64,46.6,75,19,26,73.1,12,14,85.7,9,2,20,26,12,27,5,3,4,3,12,12,16,17,0,0,Hinkle Fieldhouse,2021,-1,-1
Colorado_FloridaState,20,56,35.7,24,46,52.2,14,31,45.2,18,29,62.1,6,25,24,6,17,35.3,41.1,58.7,7,11,63.6,17,21,81,16,6,19,21,12,16,5,10,2,3,19,15,22,15,0,0,Indiana Farmers Coliseum,2021,away,away
NonDivI-NorthwestUniversity_OregonState,16,57,28.1,44,67,65.7,13,35,37.1,34,49,69.4,3,22,13.6,10,18,55.6,30.7,73.1,7,14,50,16,23,69.6,10,12,16,35,13,29,7,13,1,7,20,9,20,17,42,114,Gill Coliseum,2021,-1,-1
OregonState_WashingtonState,21,59,35.6,19,58,32.8,14,34,41.2,12,40,30,7,25,28,7,18,38.9,41.5,38.8,6,12,50,14,19,73.7,15,12,28,28,13,11,4,9,7,5,17,15,20,17,55,59,Friel Court,2021,away,away
Portland_OregonState,30,65,46.2,30,73,41.1,23,46,50,21,48,43.8,7,19,36.8,9,25,36,51.5,47.3,20,26,76.9,17,20,85,11,11,33,26,12,19,4,6,1,6,13,8,16,21,87,86,Gill Coliseum,2021,away,home
UTSA_OregonState,21,60,35,21,52,40.4,15,33,45.5,16,31,51.6,6,27,22.2,5,21,23.8,40,45.2,13,17,76.5,26,31,83.9,12,8,24,28,9,15,3,5,4,2,14,10,28,16,61,73,Gill Coliseum,2021,away,home
PortlandState_OregonState,21,49,42.9,20,53,37.7,14,28,50,12,32,37.5,7,21,33.3,8,21,38.1,50,45.3,13,16,81.2,19,29,65.5,6,11,27,23,8,15,5,6,3,3,15,10,24,18,62,67,Gill Coliseum,2021,away,home
Stanford_OregonState,28,54,51.9,23,66,34.8,25,41,61,12,32,37.5,3,13,23.1,11,34,32.4,54.6,43.2,22,30,73.3,14,17,82.4,12,13,31,18,16,15,3,5,2,7,12,7,16,24,81,71,Gill Coliseum,2021,away,home
Arizona_OregonState,35,61,57.4,25,61,41,27,44,61.4,20,39,51.3,8,17,47.1,5,22,22.7,63.9,45.1,20,26,76.9,9,14,64.3,12,9,30,19,21,16,8,8,6,4,10,12,15,22,98,64,Gill Coliseum,2021,away,home
ArizonaState_OregonState,28,56,50,25,54,46.3,23,35,65.7,16,33,48.5,5,21,23.8,9,21,42.9,54.5,54.6,18,23,78.3,21,27,77.8,8,13,19,22,22,19,6,1,0,1,4,11,23,21,79,80,Gill Coliseum,2021,away,home
USC_OregonState,20,48,41.7,20,48,41.7,14,28,50,14,33,42.4,6,20,30,6,15,40,47.9,47.9,10,18,55.6,12,14,85.7,9,3,26,25,12,15,1,5,4,2,13,8,18,18,56,58,Gill Coliseum,2021,away,home
OregonState_USC,22,62,35.5,29,65,44.6,14,38,36.8,21,41,51.2,8,24,33.3,8,24,33.3,41.9,50.8,10,11,90.9,9,14,64.3,12,21,18,27,12,16,11,5,2,6,11,15,16,13,62,75,Galen Center,2021,away,home
OregonState_UCLA,20,47,42.6,17,52,32.7,13,27,48.1,11,28,39.3,7,20,35,6,24,25,50,38.5,5,77,1.4,17,23,73.9,6,11,27,23,11,12,3,8,2,1,15,7,20,12,52,57,Pauley Pavilion,2021,away,home
Washington_OregonState,23,51,45.1,32,65,49.2,18,31,58.1,21,41,51.2,5,20,25,11,24,45.8,50,57.7,20,22,90.9,16,19,84.2,6,8,27,22,10,25,3,11,1,3,14,5,17,21,71,91,Gill Coliseum,2021,away,home
WashingtonState_OregonState,24,61,39.3,20,43,46.5,16,37,43.2,15,30,50,8,24,33.3,5,13,38.5,45.9,52.3,10,11,90.9,23,31,74.2,12,6,21,26,14,14,4,4,5,1,13,14,26,15,66,68,Gill Coliseum,2021,away,home
OregonState_Arizona,24,64,37.5,20,50,40,17,41,41.5,13,32,40.6,7,23,30.4,7,18,38.9,43,47,6,10,60,23,34,67.6,10,15,24,32,8,15,7,2,4,3,5,13,26,12,61,70,McKale Center,2021,away,home
OregonState_ArizonaState,25,57,43.9,23,54,42.6,18,38,47.4,19,39,48.7,7,19,36.8,4,15,26.7,50,46.3,16,22,72.7,25,34,73.5,13,8,27,23,15,10,3,9,6,1,15,8,26,20,73,75,Desert Financial Arena,2021,away,home
Utah_OregonState,20,52,38.5,27,61,44.3,17,34,50,23,43,53.5,3,18,16.7,4,18,22.2,41.3,47.5,13,13,100,16,17,94.1,7,12,22,24,11,18,5,12,3,8,20,12,18,15,56,74,Gill Coliseum,2021,away,home
OregonState_Stanford,26,56,46.4,24,51,47.1,21,43,48.8,15,28,53.6,5,13,38.5,9,23,39.1,50.9,55.9,16,21,76.2,5,77,1.4,11,8,20,21,10,9,9,4,2,4,8,16,13,17,73,62,Maples Pavilion,2021,away,home
OregonState_Utah,29,55,52.7,25,46,54.3,19,33,57.6,17,27,63,10,22,45.5,8,19,42.1,61.8,63,7,11,63.6,12,13,92.3,12,3,18,17,13,16,7,2,1,3,15,15,15,12,75,70,Jon M. Huntsman Center,2021,away,home
OregonState_Tennessee,27,56,48.2,21,63,33.3,17,35,48.6,16,37,43.2,10,21,47.6,5,26,19.2,57.1,37.3,6,10,60,9,12,75,10,13,31,21,20,10,5,8,6,2,15,12,13,16,70,56,Bankers Life Fieldhouse,2021,away,away
American_Navy,33,60,55,26,65,40,19,32,59.4,20,45,44.4,14,28,50,6,20,30,66.7,44.6,6,96,6.7,29,40,72.5,9,21,25,19,18,9,6,7,8,2,20,13,29,13,86,87,Alumni Hall,2021,away,home
Loyola-Maryland_American,26,59,44.1,24,58,41.4,23,46,50,17,40,42.5,3,13,23.1,7,18,38.9,46.6,47.4,15,19,78.9,16,20,80,11,7,30,24,12,7,8,8,3,6,17,11,17,17,70,71,Bender Arena,2021,-1,-1
