teamName,matches,_FG_Scored,opp_FG_Scored,_FG_Attempted,opp_FG_Attempted,_FG_Percent,opp_FG_Percent,_2P_Scored,opp_2P_Scored,_2P_Attempted,opp_2P_Attempted,_2P_Percent,opp_2P_Percent,_3P_Scored,opp_3P_Scored,_3P_Attempted,opp_3P_Attempted,_3P_Percent,opp_3P_Percent,_eFG%,opp_eFG%,_FT_Scored,opp_FT_Scored,_FT_Attempted,opp_FT_Attempted,_FT_Percent,opp_FT_Percent,_ORB,opp_ORB,_DRB,opp_DRB,_AST,opp_AST,_STL,opp_STL,_BLK,opp_BLK,_TOV,opp_TOV,_PF,opp_PF,_PTS,opp_PTS,SOS,NET
Stetson,27,25.4444,25.5926,58.7778,57.2222,43.1963,45.0444,16.3333,18.2593,34.0741,36,48.037,51.2926,9.1111,7.3333,24.7037,21.2222,36.7704,34.6222,50.9333,51.5407,11.2963,11.7037,22.4074,34.4815,64.0519,52.563,10.4815,9.037,24.963,25.037,13.7037,14.5926,6.963,5.7037,2.7407,3.1852,13.2222,12.6296,16.4074,15.2222,71.2963,70.2222,269,305
StonyBrook,23,23.6087,23.1739,57.3043,56.8696,41.3,40.7739,17.5217,15.6522,36.7391,34.2174,47.3652,45.7739,6.087,7.5217,20.5652,22.6522,30.2087,33.0217,46.6739,47.387,12.8696,11.7391,31.4783,23.8696,57.3957,65.2087,11.3913,9.8696,26.6522,25.6087,12.087,12.6087,5.6087,6.5217,4.9565,2.913,13.8261,13.2609,16.8261,17.9565,66.1739,65.6087,255,232
Syracuse,28,26.5714,25.25,60.1429,61.5714,44.2893,41.05,18.1071,16.6071,35.7143,34.25,51.0286,48.8143,8.4643,8.6429,24.4286,27.3214,34.0714,31.8607,51.5071,48.2,13.2143,11,21.9286,25.4286,73.3714,62.8857,10.2857,12.8571,25.1071,24.9643,14.8929,17.2857,8.1071,5.9286,5,3.0714,11.3929,14,14.6429,15.6786,74.8214,70.1429,64,83
TarletonState,19,25.6842,20.1053,55.4737,49.3684,45.5684,40.9263,20.5789,12.3158,41.3684,26.6842,48.5737,46.9053,5.1053,7.7895,26.2632,22.6842,31.6947,33.7158,50.3,48.7895,14.7895,14.7895,20.5789,27.4737,72.1211,64.4684,8.4737,9.6842,23.1053,24.1053,14,14.3158,9.8947,3.5789,2.7368,3.9474,11.6842,18.8421,19.4737,18.7895,71.2632,62.7895,247,214
TCU,26,24.0385,26.3077,54.9231,58.5769,43.5692,45,17.3077,19.5,35,38.2692,49.1385,51.2808,6.7308,6.8077,19.9231,20.3077,33.5577,33.4385,49.7038,50.7885,11.9615,11.8077,17.8077,33.1538,65.8769,51.5154,9.8462,10.2692,24.8077,24.0769,13,15.4615,6.0385,7,3.5,3.5769,14.1923,11.5769,15.6538,16.1538,66.7692,71.2308,39,33
Temple,16,21.75,24.0625,54.25,59,40.2875,40.8438,14.5625,16.375,33.25,36.5625,43.9125,45.2625,7.1875,7.6875,21,22.4375,34.6375,34.3125,47.0437,47.4187,15.125,13,21.125,23.6875,71.25,65.95,9.25,10.5625,27,26.4375,13.375,13.3125,4.1875,5.625,2.4375,3.4375,13.3125,10.9375,17.5625,18.125,65.8125,68.8125,106,111
Tennessee,27,25.2593,22.1852,57.5556,55.2593,43.963,39.9481,18.6667,15.3704,37.6296,34.2222,49.7111,44.6444,6.5926,6.8148,22.5185,21.037,31.4704,32.263,49.8074,46.1,14.7778,12.2963,26.2963,26.4074,69.8074,63.7333,10.8889,10.0741,24.963,23.8889,14.8519,10.2963,7.2593,6.4815,4.8148,2.7037,12.4815,15.7037,16.4444,19.2963,71.8889,63.4815,42,7
Tennessee-Martin,24,23.1667,27.0833,58.0417,55.875,39.85,48.5833,16.2917,18.4583,37.4167,32.4583,43.3833,57.6375,6.875,8.625,20.625,23.4167,32.7375,36.2708,45.7667,56.2792,12.25,14.1667,21.2917,22.5417,64.9375,67.6833,10.8333,10.7083,21.4583,26.2083,12.0417,17.2083,7.1667,6.8333,2.5833,3.2917,14.2917,14.5,17.875,16.75,65.4583,76.9583,301,303
TennesseeState,23,24.6957,25,58.3043,56.1304,42.6174,44.613,18.6957,18,37.4783,35.5652,50.0609,50.5957,6,7,20.8261,20.5652,28.5739,34.3391,47.8783,50.9304,13,17,19.0435,26.6957,68.3739,65.7739,9.3478,10.8696,24.3043,27.2609,11.6522,12.9565,7.3913,6.0435,3.1739,4.1739,15.3043,16.2609,20.7826,17.3913,68.3913,74,183,274
TennesseeTech,27,24.2963,28.7407,56.1852,59.8148,43.4889,48.1333,16.5926,20.6296,32.1852,36.8519,52.5407,55.9815,7.7037,8.1111,24,22.963,31.8074,35.7259,50.4444,54.9444,10.2593,11.2593,32.4444,26.4074,53.6111,58.5741,9.0741,9.4444,24.5556,25.1111,14.0741,18.1481,6.5185,7.2963,2.2963,2.8889,15.9259,12.7778,15.963,14.4815,66.5556,76.8519,271,261
Texas,27,26,23.8519,57.2963,58.4815,45.763,41.0556,17.4074,17.7037,33.1852,39.1111,52.6741,46.2111,8.5926,6.1481,24.1111,22.4074,36.1,30.7741,53.4037,46.3815,13.7778,14.3704,26.8148,25.6296,62.3074,64.2815,10.8148,10.5556,27.7037,23.963,13.1481,9.8519,6.4815,6.2593,4.1111,3.1111,14.5556,12.5185,19.7037,17.8519,74.3704,68.2222,21,16
TexasA&M,18,22.3333,24,53.6667,53.2778,41.8389,45.2,15.8333,15.3889,32,28,49.5833,55.2611,6.5,8.6111,21.6667,25.2778,30.1111,34.3278,47.8667,53.35,13.1111,10.3333,32.1667,37.5,61.7111,47.5833,11,9.6667,22.4444,22.5556,12.1111,16.2778,6.8333,6.6667,1.8889,3.7778,14.7778,15,16.8889,17.0556,64.2778,66.9444,87,36
TexasA&M-CorpusChristi,24,22.5833,25.6667,54,58.4167,41.7875,43.9,16.2083,19.0833,34.7083,38.125,46.5417,50.3125,6.375,6.5833,19.2917,20.2917,33.0417,32.2917,47.6417,49.5,13.2083,13.5833,22.875,21.5833,65.675,71.4333,8.625,10.1667,25.3333,26.1667,12.8333,15,6.875,8.5417,3.0833,2.8333,16.7083,14.0833,17.75,17.7083,64.75,71.5,218,243
TexasSouthern,26,26.6923,24.0769,60.0769,60.0385,44.6308,40.4538,22.1923,16.8462,43.6538,36.5769,50.8846,46.8346,4.5,7.2308,19.6923,23.4615,26.8808,31.4192,48.4692,46.5731,16,13.9615,26.2308,23.3462,67.3538,65.7769,12.2692,10.2308,28.6154,25.3462,12,12.0769,7,6.3462,4.3846,3.5769,15.3462,14.4615,17.8846,19.2692,73.8846,69.3462,199,196
TexasState,25,25.16,21.48,54.36,50.92,46.56,42.42,19.6,14.32,39.72,30.44,49.608,47.02,5.56,7.16,14.64,20.48,39.052,34.856,51.78,49.48,10.52,11.6,20.52,22.52,64.752,64.772,9.28,8.12,23.56,21.68,13.24,11.2,6.84,5.88,2.92,2.8,13.28,14.96,16.84,16.16,66.4,61.72,300,127
TexasTech,29,25.3103,21.7586,57.6207,52.8276,43.9379,41.1276,18.931,14.8621,39.6207,32.7241,47.8483,45.2276,6.3793,6.8966,18,20.1034,35.3103,33.6655,49.4793,47.6414,15.5172,12.7931,24.5862,29.7586,68.2172,59.1241,11.5862,9.9655,23.3103,23.3448,12.9655,9.7931,7.1379,5.4483,4.0345,3,10.7931,16,17.3103,19.8966,72.5172,63.2069,25,8
TheCitadel,25,28.32,29.08,62.64,65.04,45.212,44.62,18.08,22.08,33.84,42.56,53.784,52.328,10.24,7,28.8,22.48,34.8,29.804,53.324,49.976,13.88,13.2,22.96,33.04,66.732,61.996,9.48,9.44,28.28,27.8,15.56,12.96,5.44,7,4.24,2.92,12.08,11.24,16.2,18.52,80.76,78.36,171,229
Toledo,30,28.4,27.0333,62.2333,63.5333,45.6967,42.6033,17.9333,19.4333,34.1333,38,52.8767,51.4433,10.4667,7.6,28.1,25.5333,37.6533,29.4,54.1533,48.54,13.8333,10.9667,24.1,25.9,71.3,62.0533,10.7333,11.9333,26.8667,25.3667,15.7,12.2,6.1,5.4333,2.4333,2.8667,11.1,12.4,15.3,17.7,81.1,72.6333,178,86
Towson,18,24.1111,26.5556,58.6111,59.2778,41.1889,45.1056,19.1111,17.2778,41.3333,35.0556,46.1222,49.4111,5,9.2778,17.2778,24.2222,28.9,38.8833,45.3833,52.9778,14.2222,12.5556,19.5556,23.5,72.6444,64.0333,12.5,10.6667,24.4444,24.1111,9.4444,12.8889,5,5.4444,2.7778,3.2778,12.4444,10.8333,17.6667,17.6667,67.4444,74.9444,189,71
Troy,28,22.7143,24.8571,57,58.1071,39.925,42.7107,16.6071,16.9643,34.8929,35.8929,48.0536,47.3179,6.1071,7.8929,22.1071,22.2143,27.7,35.4179,45.275,49.5464,13.7857,11.75,25.4643,21.1429,63.4857,62.1857,10.7857,9.3571,26.9286,26.6429,11.4286,13.2857,6.25,8,3.1071,3.9286,14.8929,13.3929,17.1429,18.4286,65.3214,69.3571,201,189
Tulane,23,21.1304,23.3913,55.1739,55.6957,38.4783,41.9609,14.5652,14.8261,33.1304,31.7391,44.1783,46.9826,6.5652,8.5652,22.0435,23.9565,29.6435,34.9217,44.4913,49.6043,15.087,11.1304,20.2174,29.2174,75.1957,54.3652,8.3043,10.7391,24.3913,27.9565,11.6957,15.9565,7.4783,5.3043,3.087,3.3913,11.2174,14.9565,15.6957,16.8696,63.913,66.4783,109,94
Tulsa,23,24.6087,22.6087,54.8696,55.3043,44.7739,41.1435,17.6957,14.7391,32.9565,31.8261,53.7696,46.5609,6.913,7.8696,21.913,23.4783,31.3,33.2435,50.9957,48.2913,12.2609,12.5217,24.5217,19.1739,59.5609,64.8957,8.8696,10.9565,25.087,24.087,14.2174,12.4783,6.3478,7.4783,2,2.5217,13.3478,14.6957,16.4783,17.1304,68.3913,65.6087,111,180
UAB,29,27.1724,21.8276,60.2069,54,44.9862,40.6897,22.1034,15.5862,43.8276,34.3793,50.231,45.3345,5.069,6.2414,21.8621,19.6207,28.8414,32.4379,49.2241,46.5724,13.1724,10.3793,22.931,21,64.6241,64.7448,10.7241,8.6897,25.931,25.5862,10.6207,10.6897,7.9655,4.2069,4.1724,3.6207,10.4828,16.4828,15.2069,16.5172,72.5862,60.2759,211,49
UCDavis,18,24.9444,24.8889,56.6667,53.4444,44.4556,46.5222,19.2778,18.3333,39.1667,34.6667,50.2389,52.6667,5.6667,6.5556,17.5,18.7222,31.3389,34.0444,49.4111,52.6111,16.3889,15.2778,30.2222,33.1667,70.6778,57.3889,8.9444,8.7222,22.7778,24.4444,10.8333,13.2222,7.5,6.2222,2.7778,3.3889,14.4444,17.0556,19.9444,19.8889,71.9444,71.6111,264,220
UCF,23,23.5652,24.5217,54.8696,57,43.0217,43.013,15.7391,17.3478,32.8261,35.087,48.0957,49.2522,7.8261,7.1739,22.0435,21.913,34.9391,32.587,50.1609,49.3522,12.2609,13.2174,21.2609,22.6087,67.7391,66.5565,9.3913,10.9565,23.8696,23.8696,12.3913,13.9565,6.8261,6.913,3.4348,2.6522,14.7826,13.3478,16.913,16.4783,67.2174,69.4348,70,99
UCIrvine,26,25.8846,22.4231,59,57.3462,43.9269,38.8769,21.1154,14.9231,44.5769,34.4231,47.5192,43.5692,4.7692,7.5,23.4231,29.1538,29.4885,29.9,48.0346,45.4,13.2692,11.3846,29.2308,24,64.3731,61.75,10.9615,9.0385,27.6923,23.6154,11.0769,12.4615,7.3846,7.1154,3.9231,2.4231,13.0769,13.1154,16.8846,16.9231,69.8077,63.7308,154,136
UCLA,32,26.75,24.9375,57.9688,56.5938,46.3344,44.225,19.9375,17.75,39.6562,35.25,50.3281,50.575,6.8125,7.1875,21,21.3438,36.5063,33.8406,52.2219,50.6219,13.0938,11.375,29.1562,24.5312,60.8469,60.7875,10,8.375,24.9062,23.125,13.6562,12.375,4.9375,4.9062,2.7812,2.9062,10.5,11.7812,16.0625,18.0625,73.4062,68.4375,65,11
UCRiverside,22,26,23,58.2273,57.1364,44.6045,40.1636,16.8636,16.6364,33.5,37.1818,50.2045,44.7182,9.1364,6.3636,24.7273,19.9545,36.3136,31.6455,52.45,45.7227,9.0455,11.2727,24.2273,16.3636,58.4364,67.7727,8.5909,8.6364,27.6818,24.2727,13.9091,10.5909,5.3182,4.8636,2.3182,2.6818,11.8636,11.0455,17.4545,14.6364,70.1818,63.6364,221,163
UCSanDiego,17,26.2941,27.8235,57.2353,60.7647,45.8824,45.8059,15.2353,20.5882,27.8235,40.4118,54.4941,50.6882,11.0588,7.2353,29.4118,25.1765,37.5176,33.3765,55.4059,51.8412,7.7647,9.2353,29.4118,29.0588,49.3412,53.1471,5.9412,10.2353,23.5294,27.5294,17.2941,15.4706,6.8235,6.8824,2.1765,2.5294,13.2353,14.0588,13.6471,14.1176,71.4118,72.1176,140,272
UCSantaBarbara,26,26.5385,23.2692,56.2308,54.8077,47.0692,42.3885,20,17.5769,37.0769,37.4615,53.5385,46.8115,6.5385,5.6923,22.3846,19.9231,32.6846,31.5231,52.9615,47.6077,14.5385,11,19.2308,26.0769,73.6077,62.5308,9.1923,7.9615,25.2308,22.4615,15.5385,10.6923,7.3462,4.5385,2.6154,2.2308,10.9231,13.7308,16.1154,17.6154,74.1538,63.2308,229,143
UIC,22,25.3636,26.6818,59.1364,60.5909,42.9773,44.0545,17.2727,21.8182,34.4091,44.4091,50.5273,49.45,8.0909,4.8636,24.7273,16.1818,32.3955,29.4818,49.75,48.0545,8.8636,14.0909,32.5455,28.1364,47.1455,62.4091,8.4091,10.0455,26.4091,27.0909,13.5,11.8636,3.6818,6.4091,3.0909,2.5,13.2727,10,18.5909,14.8182,67.6818,72.3182,304,283
ULM,26,23.4231,24.0769,56.3077,55.0769,41.7,43.95,15.9615,16.7308,34.3462,34.9615,46.3038,48.4462,7.4615,7.3462,21.9615,20.1154,34.2077,36.6462,48.4846,50.65,9.9231,13.4231,31.8462,18.7308,54.4923,70.3423,7.8846,10.5385,22.5385,26.8462,13.6538,12.6154,7.4231,6.5,2.8462,2.9231,13,14.4231,16.6538,15.1923,64.2308,68.9231,313,276
UMass,15,26.2667,26.8667,61.3333,58.6667,42.5933,46.06,17.4667,20.8667,34.3333,40.9333,50.84,51.38,8.8,6,27,17.7333,32.84,33.4133,49.7867,51.1467,15.4,13.2667,30.2667,25.2667,64.1267,62.7,9.0667,8.7333,25.4,28.2667,14.9333,15.3333,7.3333,7,4.0667,3.5333,12.0667,14.7333,17.4,18.6667,76.7333,73,142,178
UMass-Lowell,23,24.3478,24.1739,53.913,56.6957,45.5391,42.6304,17.8261,17.6522,35.2174,36.087,50.5565,49.2217,6.5217,6.5217,18.8261,20.6087,35.4913,31.5826,51.6217,48.3913,13.2609,16.0435,26.4348,22.3913,61.4522,70.7522,8.7391,9.3478,25.7826,23.6522,11.6087,10.1739,5,6.1304,3.8696,2.6522,14.5217,11.3043,20.3913,19.8261,68.4783,70.913,219,247
UMBC,20,24.15,23.15,54.95,58.3,44.265,39.835,17.2,15.25,34.55,34.3,49.705,44.165,6.95,7.9,20.4,24,33.66,33.17,50.57,46.66,14.3,10.7,24.5,22.95,67.655,64.645,8.75,8.9,27.75,25.1,10.95,10.65,5.1,5.3,1.75,2.8,12.9,12.3,16.8,18.65,69.55,64.9,307,233
UMKC,24,26.75,20.1667,53.8333,46.5833,48.8458,43.8833,20.5417,14.5,36.875,29.1667,53.9833,49.7583,6.2083,5.6667,20.4167,23,33.675,30.6167,54.725,49.9625,10.4167,16.5833,21.5,27.1667,60.9625,65.9208,7.3333,7.3333,23.0833,22.7083,14.7917,10.7917,7.9167,5.2917,2.0833,3.0833,12.5,15.75,21.9583,16.3333,70.125,62.5833,195,208
UNCAsheville,20,27.4,26.65,57.55,59.6,47.785,44.92,19.35,20.65,35.05,41.1,56.12,50.385,8.05,6,22.5,18.5,35.84,32.445,54.765,49.985,10.55,13.5,24.85,27.2,55.445,62.67,9.3,12,24.15,25.35,12.7,11.95,7,6.55,4.35,4.05,15.1,14,18.4,16.45,73.4,72.8,254,217
UNCG,30,27.4,22.9667,65.1333,55.1,42.0533,41.8,19.8,15.8,39.7,32.3,49.75,49.0267,7.6,7.1667,25.4333,25.5,30.0567,31.33,47.9267,48.2833,10.5667,14.2,31.2667,24.8667,54.5867,67.0133,12.9333,9.0667,26.2,27.3,12.3,11.4667,7.4667,4.8667,3.7,2.7,10.9667,14.8667,18.0667,15.9,72.9667,67.3,194,171
UNCW,17,26,27.2353,59.4706,58.0588,43.6765,46.9765,18.4706,21.8235,37.6471,40.8824,49.0765,53.7412,7.5294,5.4118,21.8235,17.1765,34.6059,30.6294,49.9824,51.5765,16.7647,13.8235,26,20.7647,71.3412,71.9,9.5294,9.8824,22.6471,25.7059,12.0588,11.1176,6.0588,5.2941,3.5294,3.1176,11.1765,14.0588,18,18.7647,76.2941,73.7059,298,146
UNLV,27,26.1481,22.8889,58.7037,54.4074,44.8852,42.2556,17.8148,14.2963,35.1111,30.8148,50.4778,46.6481,8.3333,8.5926,23.5926,23.5926,35.0926,36.0556,52.0185,50.2074,8.8148,13.1111,31.5185,27,53.6037,64.6259,10.3704,8.3704,25.4815,23.8889,13,13.6667,6.4074,5.037,2.8519,3.037,12.4444,11.963,18.0741,14.8148,69.4444,67.4815,96,97
USC,33,27.3939,23.6364,58.0909,60.6061,47.2273,39.2303,20.9091,16.5455,40.0909,39.3333,52.3939,41.997,6.4848,7.0909,19.9394,23.8788,35.6758,32.297,52.8485,45.1,13.6667,10.7273,21.0606,35.6061,64.2576,56.0121,11.7879,10.7576,27.0909,21.9394,13.8788,12.7273,4.7879,5.6061,5.0303,2.7576,12.3636,11.5758,15.0909,18.7273,74.9394,65.0909,75,40
UTA,26,26.0385,25.3462,63.7692,59.8462,40.7538,42.7538,17,17.7692,38.4231,38.6154,44.0577,45.9885,9.0385,7.5769,25.3462,21.2308,36.0423,37.5654,47.9154,49.1231,12.5769,12,17.0769,25.8846,72.4692,61.5731,11.7308,11.1538,25.7308,27.9615,13.5769,14.8077,8.2308,6.1154,4.6538,3.0769,11.9615,14.7308,16.6923,15.6923,73.6923,70.2692,225,236
Utah,25,26.24,25.56,55.92,57.08,47.208,44.928,19.36,18.24,36.56,36.76,53.38,50.072,6.88,7.32,19.36,23.64,36.192,34.528,53.428,51.384,12.76,11.36,22.96,29.12,68.644,59.968,7.4,10,23.88,23.96,15.12,13.08,5.44,6.32,3.4,3.88,12.56,13.4,16.76,17.16,72.12,69.8,59,133
UtahState,29,26.6552,22.069,59.7241,56.5517,44.4586,39.4552,20.2759,14.4483,40.4828,33.6552,49.8138,43.969,6.3793,7.6207,21.8276,22.8966,32.0034,32.5379,49.8241,46.2379,12.8966,10.5862,20.5517,37.931,66.0655,52.0379,12.5517,7.7241,28.1379,22.6552,16.1034,11.5172,6.6552,6.6207,4.931,3.4828,13.8621,13.6207,15.0345,17.7931,72.5862,62.3448,114,65
UtahValley,21,26.1429,25.6667,56,60.0952,46.9,42.9286,20.8571,18.619,40.7143,39.381,51.3571,47.8619,5.2857,7.0476,23.4286,20.7143,31.2095,34.1714,51.7381,48.8857,15.381,15.9048,24.381,30.3333,62.419,66.681,10.8571,8.8571,27.9048,23.6667,16.0952,13.7143,5.0476,6.619,4.5238,3.0952,15.0952,10.9524,19.6667,21.381,72.9524,74.2857,184,116
UTEP,24,25.3333,23.875,59.6667,55.0417,42.1042,43.9417,18.2083,17.7083,37.8333,37.125,47.6458,48.325,7.125,6.1667,21.8333,26.4583,32.5292,30.85,48.1,49.5792,12.9583,14.5833,22.4583,25.8333,69.0583,65.3,8.9583,8.1667,25.5417,27.1667,11.8333,11.0833,6.2917,5.1667,2.7917,2.7083,10.9167,13.2083,17.5417,15.8333,70.75,68.5,118,161
UTRGV,19,25.0526,22.9474,61.2632,56.4737,40.6632,41.0316,18.4211,17.4211,38.6842,38,47.3737,46.2947,6.6316,5.5263,22.5789,18.4737,29.2263,30.3,46.0947,46.0263,15.6842,16.3158,28.6842,23.8421,60.4053,69.1895,13.5263,11.8947,25.5789,27.9474,15.2105,13.6316,8.8947,6.6316,4.2632,3.1053,14.7895,18.6842,21.5263,22.1053,72.4211,67.7368,266,307
UTSA,25,28.68,25.36,65.52,59.12,43.764,43.048,20.8,17.68,41.6,36.56,49.84,49.204,7.88,7.68,23.92,25.52,33.188,32.056,49.8,49.532,11.84,16.12,24.08,25.04,67.824,71.504,11.36,9.88,26.52,27.48,14.12,12.88,6,5.64,3.12,3.12,11.76,13.68,18.64,16.12,77.08,74.52,161,324
Valparaiso,28,23.5714,25.0357,56.2857,57.3571,42.1464,43.9714,16.8214,18.2143,33.6071,36.8214,50.5,50.0214,6.75,6.8214,22.6786,20.5357,29.4643,33.1036,48.1,50.0179,11.1429,11.0357,33.3214,26.7857,53.5964,59.625,7.3929,9.5,25.4643,27.3571,12.7143,13.2143,6.5357,6.0714,3.4643,2.4286,12.3571,13.0357,16.1071,15.2857,65.0357,67.9286,130,207
Vanderbilt,25,24.36,25.84,56.64,56.44,43.048,46.12,15.04,18.72,29.88,35.4,50.496,53.044,9.32,7.12,26.76,27.04,34.608,32.096,51.312,52.376,13.72,13.56,21,24.48,70.904,62.636,9.92,9.52,23.8,25.16,12.72,13.6,7,6.72,2.6,4.2,13.84,13.8,17.6,17.56,71.76,72.36,40,62
VCU,26,25.3462,22.6923,56.1538,56.0385,45.2077,40.5462,18.8846,16.6923,36.5385,36.3846,52.0154,46.0769,6.4615,6,19.6154,19.6538,32.5654,30.6423,51,45.9731,14.5385,13.7692,24.2692,22.8462,71.0615,66.5462,9.1923,11.3462,24.9231,23.2692,13.3462,11.6154,9.2308,6.4615,5.3846,3.1154,14.5769,16.6154,18.6538,17.4231,71.6923,65.1538,81,57
Vermont,15,25.5333,22,55.2,54,46.3867,41.06,17.8,15.2667,32.7333,32.4,54.4,47.3333,7.7333,6.7333,22.4667,21.6,34.18,31.24,53.4333,47.4733,14.2,12.6667,29.9333,23.2667,69.1667,65.02,8.4,8,26.5333,23.1333,14.0667,9.6667,5,5.0667,2.6,2.2,12.2,12.8,17.7333,19.4,73,63.4,335,56
Villanova,25,26.2,24.48,57.84,55.52,45.364,44.22,17.04,16.76,31.88,33.04,53.66,51.06,9.16,7.72,25.96,22.48,34.904,34.84,53.26,51.2,13.24,9.84,25.56,31.12,68.176,54.88,9.32,8.44,24.56,24.28,14.96,11.96,5.08,3.96,1.88,2.8,9.04,12.12,15.48,16.72,74.8,66.52,61,6
Virginia,25,25.16,22,53.04,52.88,47.38,41.664,16.68,15.28,30.4,33.04,54.824,46.62,8.48,6.72,22.64,19.84,36.932,34.088,55.352,48.052,9.4,9.8,28.56,28.04,57.116,57.416,6.52,7.32,25.12,22.2,13.8,11.64,4.92,4.96,4.44,2.32,9.16,9.32,12.92,12.24,68.2,60.52,49,68
VirginiaTech,22,25.3636,23.3182,56.3636,55,45.0545,42.4773,17.1818,16.2273,33.2727,33.5909,51.7045,47.9,8.1818,7.0909,23.0909,21.4091,35.5364,33.05,52.2864,48.95,13.1364,12.2273,18.8182,26.8636,69.2273,61.3227,9.2727,8.1364,25.2727,24.0455,14.2273,10.7273,4.8182,5.8182,3.8636,3.3182,11.6364,12.0909,16.4545,17.4545,72.0455,65.9545,88,22
VMI,25,28.24,28,60.68,65.6,46.34,42.948,17.44,18.44,32.24,37.28,54.104,49.664,10.8,9.56,28.44,28.32,38.204,34.396,55.228,50.332,12.76,10.32,25.16,28.16,68.896,58.42,8.28,10.12,30.24,26.4,15.72,12.8,5.36,6.88,3,2.6,12.56,10.28,14.56,16.28,80.04,75.88,146,175
Wagner,20,26.65,22.5,60.25,51.8,44.315,43.765,20.8,15.4,41.85,31.25,49.455,50.05,5.85,7.1,18.4,20.55,31.485,33.865,49.185,50.635,12.1,16.6,30.3,26.8,59.205,68.83,12.35,9.1,23.3,23.15,12.9,13.15,7.35,6.25,2.55,3.6,12.3,14.2,20.3,16.65,71.25,68.7,288,135
WakeForest,22,22.7727,25.8636,55.5455,55.0909,40.9773,47.0136,13.9091,18.2727,30,35,46.1545,52.55,8.8636,7.5909,25.5455,23.9091,34.2091,36.75,48.9,53.8818,11.8636,12.6364,19.8636,29,68.6773,62.1182,9,8.2273,23.6364,25.8182,11.4545,13.9091,6.1818,7.5909,2.1818,4.7273,13.6364,12.2273,16.6818,15,66.2727,71.9545,38,42
Washington,26,24.6538,27.6538,58.1923,60.8846,42.5538,45.4923,17.0769,20.6154,35.3846,40.7308,48.4192,50.8423,7.5769,7.0385,22.8077,22.6154,33.5923,33.2154,49.1077,51.3308,10.7692,15.0385,21.6923,23.6923,62.6885,68.3231,8.1923,12.0385,23,26.8846,10.7308,15.8077,6.0769,5.8462,3.6154,3,13.6538,12.2308,18.1923,16.6923,67.6538,77.3846,37,113
WashingtonState,27,23.4444,24.037,57,57.963,41.2593,41.8333,15.7407,18.0741,34.4074,38.9259,45.6481,46.2444,7.7037,5.963,22.5926,19.037,34.9037,32.2444,48.0519,47.0667,14.037,13.4074,25.6296,27.7037,67.0593,62.9778,11.2222,9.3333,26.7407,25.1852,12.1481,13.4444,6.1852,6.963,3.5185,3.5185,15.2593,13.037,18.3704,18.8889,68.6296,67.4444,91,54
WeberState,23,28.5217,24.7391,56.5217,58.3043,50.3565,42.7739,20.1304,17.6957,34.9565,37.5217,57.6957,47.1565,8.3913,7.0435,21.5652,20.7826,36.613,34.7391,57.6957,48.8826,16.3478,12.7826,20.7826,24.8696,78.587,63.4652,6.4348,8.5217,26.3478,22.5217,15,12.6522,6.6957,6.1739,3,2.3043,12.5217,14.2609,16.3913,19.0435,81.7826,69.3043,263,166
WesternCarolina,27,26.5185,29.0741,58.4074,62.5185,45.4667,46.6519,18.1852,20.1111,33.9259,37.6667,53.2852,54.0556,8.3333,8.963,24.4815,24.8519,33.8148,35.2889,52.637,53.763,14.1481,11.7407,27.2222,34.1111,65.4926,52.7148,7.8148,8.6296,26.5556,26.2593,13.2593,13.9259,4.9259,7.2222,2.7778,2.6296,14.1481,11.8889,16.8519,19.4815,75.5185,78.8519,177,287
WesternIllinois,22,25,27.6364,61.9091,58.4545,40.7227,47.2682,17.8636,19.7727,39.3182,38.5,45.9909,51.3455,7.1364,7.8636,22.5909,19.9545,31.1045,39.6545,46.4591,54.0455,15.8636,16.2273,22.1818,22.3182,69.8773,72.6318,11.7273,7.8636,26.3636,28.5909,10.2273,14.0909,5.2727,5.8182,3.0455,4.1364,13,12.0909,20.1818,20.3636,73,79.3636,240,239
WesternKentucky,29,25.2759,24.8966,56.3448,58.9655,44.7517,42.4517,18.8966,16.4483,37.8621,35.7586,49.6276,46.3379,6.3793,8.4483,18.4828,23.2069,34.4483,37.0414,50.4448,49.5655,15.7586,9.7586,25.4138,29.1379,73.4931,57.8414,10.5172,8.6552,27.1724,22.5862,13.6207,12.4138,6.4483,6.7241,4.6207,3.8966,14.2414,13.1379,14.1379,17.5862,72.6897,68,124,122
WesternMichigan,21,23.7619,26.6667,54.9048,61.4762,43.4762,43.4,17.0476,19.2381,34.5714,37.8571,49.4524,51.7619,6.7143,7.4286,23.8571,23.619,32.5857,31.0524,49.6762,49.4143,8.8571,11.1905,20.4286,26.1905,59.8667,57.2381,7.9524,10.4762,26.0952,25.9524,11.6667,11,4.4286,7.7619,2,2.4762,14.5238,10.1429,16.4762,15.7143,63.0952,71.9524,160,329
WestVirginia,29,26.5172,26.5172,61.8276,59.3448,43.0966,44.5241,19.069,18.9655,41.3793,36.7931,46.1034,51.4552,7.4483,7.5517,20.4483,22.5517,36.9241,32.5172,49.2241,50.8966,16.8621,11.4483,26.4483,25.2759,69.5552,62.4241,13.6207,10.931,24.2414,24.2759,14,13.9655,7.5862,6.1379,2.8276,2.8276,12,14.9655,16.3103,20.3448,77.3448,72.0345,18,73
